Query_Str,Post_URL,Author_Name,Author_Web_Page_URL,Author_Handle,Verified_Status,UTC_Time,Ads,Tweet_Content,Post_ID,Tweet_URL,Reply_Count,Repost_Count,Like_Count,View_Count,Bookmark_Count,Tweet_Image_URL,Replying_to,Reply_to_Whom,Reply_to_Whom_URL,Reply_to_Whom_Username,Reply_to_Whom_Handle,Language,id,object,result_position,task_id,internal_unique_id,tweet_url,original_tweet_url,name,user_id,username,published_at,content,views_count,retweet_count,likes,quote_count,reply_count,bookmarks_count,media_0_thumbnail,media_0_type,media_0_url,media_1_thumbnail,media_1_type,media_1_url,media_2_thumbnail,media_2_type,media_2_url,media_3_thumbnail,media_3_type,media_3_url,binded_media_url,binded_media_domain,binded_media_thumbnail_url,binded_media_title,binded_media_description,is_retweeted,is_quoted,collected_at,input_url
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-28 since:2020-01-27&src=typed_query",Geól. Sergio Almazán,https://x.com/chematierra,chematierra,True,2020-01-27 06:26:45+00:00,False,"Continúan los #sismos en #PuertoRico 🇵🇷 #sismo 
•M4.3 (menor)
•Prof 6km
•Epicentro: 8km al SSW de #Ponce, Puerto Rico
Ene 27/05:20:39 (UTC)
https://t.co/w9Ovpv650K https://t.co/aJFx10HIIV",1.221680926117245e+18,https://x.com/chematierra/status/1221680926117244930,0.0,18.0,38.0,0.0,0.0,https://pbs.twimg.com/media/EPRIUsYX4AAwBFN.jpg,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-28 since:2020-01-27&src=typed_query",Prof. Abel Méndez 🔭 🔬,https://x.com/ProfAbelMendez,ProfAbelMendez,False,2020-01-27 15:33:22+00:00,False,"Un temblor de magnitud 6.0 produce suficiente energía como para mantener por sólo 9 horas la demanda energética de Puerto Rico. Uno de magnitud 5.0, sólo 17 minutos. #TemblorPR",1.221818487594799e+18,https://x.com/ProfAbelMendez/status/1221818487594799104,2.0,17.0,38.0,0.0,0.0,,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-28 since:2020-01-27&src=typed_query",Geól. Sergio Almazán,https://x.com/chematierra,chematierra,True,2020-01-27 22:00:57+00:00,False,"ACTUALIZACIÓN:
Enjambre sísmico en #PuertoRico 🇵🇷
•Posibles escenarios #USGS
1º (84% de probabilidad) q continúen las réplicas con tendencia a disminuir
2º (14%) q ocurra un terremoto similar d M6.4
3º (2%) q se registre un terremoto más potente d M6.4
https://t.co/A784JLDQyA https://t.co/hrmjSdTfR4",1.2219160281643008e+18,https://x.com/chematierra/status/1221916028164300800,2.0,64.0,106.0,0.0,1.0,https://pbs.twimg.com/media/EPUeJXmXsAAVCME.jpg;https://pbs.twimg.com/media/EPUeJXmXkAEUFBy.jpg;https://pbs.twimg.com/media/EPUeJXnX0AMqn-i.jpg,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-30 since:2020-01-29&src=typed_query",TemblorPR,https://x.com/TemblorPR,TemblorPR,False,2020-01-29 02:39:17+00:00,False,"Chances of a strong 5.2 to 6.5 M  #TemblorPR #EarthQuake has increased. Watch Area is mostly for North, NorthWest of Puerto Rico and North of the Dominican Republic.  Pressure is coming from the West. Watch Active on the next 8 days and could be extended. NW #Swarm has started. https://t.co/JX5Y9W2gdJ",1.222348460323758e+18,https://x.com/TemblorPR/status/1222348460323758081,18.0,192.0,188.0,0.0,7.0,https://pbs.twimg.com/media/EPanbXjXkAAY6L0.jpg;https://pbs.twimg.com/media/EPanbX7XsAEbo0j.jpg;https://pbs.twimg.com/media/EPanbYyWAAAbQp_.jpg;https://pbs.twimg.com/media/EPanbX5WoAI9gDy.jpg,False,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-30 since:2020-01-29&src=typed_query",FDJ Solutions,https://x.com/fdjsolutionsdc,fdjsolutionsdc,False,2020-01-29 00:43:03+00:00,False,"“El Gobierno de #PuertoRico solo ha utilizado $10.8 millones de $1.5 mil millones en dinero CDBG-DR que @HUDgov autorizó en febrero de 2019″- @fdejesusfebles 
https://t.co/CS6wHS6Jbu @Pwr4PuertoRico #FDJ #NoMásToldosAzules",1.2223192098346394e+18,https://x.com/fdjsolutionsdc/status/1222319209834639361,3.0,13.0,21.0,0.0,0.0,,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-02-03 since:2020-02-02&src=typed_query",Chile Alerta 🇨🇱⚠🌎,https://x.com/ChileAlertaApp,ChileAlertaApp,False,2020-02-02 01:48:36+00:00,False,"🔴 SISMO EN PUERTO RICO - USA 🔴

SISMO EN PROCESO DETECTADO POR @ChileAlertaApp
EN #PUERTORICO #USA

#sismo #temblor #earthquake #ChileAlertaApp
id:epvqT3h",1.2237852541142098e+18,https://x.com/ChileAlertaApp/status/1223785254114209798,0.0,7.0,6.0,0.0,0.0,,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-02-03 since:2020-02-02&src=typed_query",David Heckard,https://x.com/DHeckardWFTV,DHeckardWFTV,False,2020-02-02 00:16:39+00:00,False,"#BREAKING: New earthquake has occurred in Caribbean.

Magnitude 4.5 quake happened at 7:03 pm between the Dominican Republic and Puerto Rico.

This center is different than previous earthquakes near #Ponce.

@MyNews13Weather #earthquake #PuertoRico #Caribbean https://t.co/iPrSgCiFAG",1.223762116932526e+18,https://x.com/DHeckardWFTV/status/1223762116932526085,0.0,13.0,11.0,0.0,0.0,https://pbs.twimg.com/media/EPusly2WoAEeTMz.png,False,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-02-03 since:2020-02-02&src=typed_query",TemblorPR,https://x.com/TemblorPR,TemblorPR,False,2020-02-02 00:08:03+00:00,False,"A 4.50 magnitude earthquake has occurred near 74km NW of San Antonio, Puerto Rico at 2/1/20, 8:02 PM! #TemblorPR  https://t.co/sItCH5zbaM",1.2237599496978227e+18,https://x.com/TemblorPR/status/1223759949697822720,1.0,5.0,10.0,0.0,0.0,,False,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-02-03 since:2020-02-02&src=typed_query",Prensa Latina,https://x.com/PrensaLatina_cu,PrensaLatina_cu,False,2020-02-02 01:00:00+00:00,False,A casi un mes del colapso de las primeras estructuras tras los sismos que sacudieron a #PuertoRico poco se avanzó hasta en la evacuación de escombros por la carencia de fondos en los municipios. https://t.co/stFgbHDI6f https://t.co/LTodMaJliZ,1.223773024005935e+18,https://x.com/PrensaLatina_cu/status/1223773024005935104,1.0,9.0,4.0,0.0,0.0,https://pbs.twimg.com/media/EPtri-CXsAETCMA.jpg,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-02-03 since:2020-02-02&src=typed_query",TemblorPR,https://x.com/TemblorPR,TemblorPR,False,2020-02-02 02:13:33+00:00,False,"A 4.00 magnitude earthquake has occurred near Guayanilla, Puerto Rico at 2/1/20, 9:44 PM! #TemblorPR  https://t.co/lHe7NlVrQh",1.2237915354284237e+18,https://x.com/TemblorPR/status/1223791535428423680,0.0,6.0,6.0,0.0,0.0,,False,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-02-05 since:2020-02-04&src=typed_query","Jason ""Jay"" R. Patton",https://x.com/patton_cascadia,patton_cascadia,False,2020-02-04 16:20:34+00:00,False,"#EarthquakeReport large strike-slip aftershock #earthquake 
#Terremoto  in #PuertoRico

felt across the island, must be terrifying for some!

#puertoricoearthquake #puertoricoearthquakes #terremotopr 

USGS | M 5.0 - 22km SSE of Guanica, Puerto Rico https://t.co/qhNxEl3zhX https://t.co/8DY5bXorbE",1.2247294694971392e+18,https://x.com/patton_cascadia/status/1224729469497139200,0.0,7.0,19.0,0.0,0.0,https://pbs.twimg.com/media/EP8c8zeUcAECb9U.jpg;https://pbs.twimg.com/media/EP8c8zdU8AAljiG.jpg,False,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-02-05 since:2020-02-04&src=typed_query",TemblorPR,https://x.com/TemblorPR,TemblorPR,False,2020-02-04 14:55:33+00:00,False,"9 min.ago #earthquake 5.3 has hit Carenero Barrio (Guánica), Puerto Rico, 6.2mi, 10:45 AM AST (USGS) https://t.co/hW7AaubSQx #TemblorPR https://t.co/megEjerbI8",1.2247080761226568e+18,https://x.com/TemblorPR/status/1224708076122656770,0.0,12.0,15.0,0.0,0.0,https://pbs.twimg.com/media/EP8JgIHXkAA1lJC.jpg,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-02-05 since:2020-02-04&src=typed_query",Geól. Sergio Almazán,https://x.com/chematierra,chematierra,True,2020-02-04 14:56:00+00:00,False,"AVISO:
#Sismo en Puerto Rico 🇵🇷 
•M5.3 (moderado)
•Prof 10km
•Epicentro: 8km al S de #Indios, #PuertoRico.
Febrero 4/10:45h
#USGS https://t.co/TxIUD0PZag",1.2247081875359457e+18,https://x.com/chematierra/status/1224708187535945728,0.0,11.0,31.0,0.0,0.0,https://pbs.twimg.com/media/EP8JmixW4AIwPRu.jpg,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-02-05 since:2020-02-04&src=typed_query",5deseptiembre.cu,https://x.com/5deseptiembrecu,5deseptiembrecu,False,2020-02-04 18:52:51+00:00,False,"#Sismo de magnitud 5,0 sacude costa suroeste de #PuertoRico https://t.co/gilEM7sPH9 #Terremoto #PuertoRicoEarthquakes https://t.co/G0o7INhQvq",1.224767790894256e+18,https://x.com/5deseptiembrecu/status/1224767790894256128,0.0,4.0,4.0,0.0,0.0,https://pbs.twimg.com/media/EP8_zgIXsAQV27x.jpg,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-02-05 since:2020-02-04&src=typed_query",teleSUR TV,https://x.com/teleSURtv,teleSURtv,True,2020-02-04 21:41:54+00:00,False,"#PuertoRico | |La costa suroeste dfue sacudida a causa de un sismo de magnitud 5,0 → https://t.co/frkaxBF46M

De acuerdo a @CMPR26, el evento telúrico forma parte de una serie de réplicas de un sismo de 6,4 registrado el 7 de enero pasado https://t.co/KXNwWXwnDV",1.2248103345460224e+18,https://x.com/teleSURtv/status/1224810334546022401,0.0,4.0,10.0,0.0,0.0,https://pbs.twimg.com/media/EP9mgKRX0AAEeZb.jpg,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-02-05 since:2020-02-04&src=typed_query",Cubadebate,https://x.com/cubadebatecu,cubadebatecu,False,2020-02-04 20:50:08+00:00,False,Sismo de magnitud 5 en el sur de la isla se sintió en todo #PuertoRico https://t.co/PFu6pYiMQx @PazVerdeMundo @reporterremoto,1.2247973085770301e+18,https://x.com/cubadebatecu/status/1224797308577030144,1.0,8.0,8.0,0.0,0.0,,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-02-05 since:2020-02-04&src=typed_query",Rob Duns,https://x.com/RobDunsTV,RobDunsTV,False,2020-02-04 17:23:39+00:00,False,"5.0 #earthquake today near #PuertoRico was about 10 miles south of Guanica.  This is the latest in the aftershocks since the large quake in early January.  I have a map showing where all of the aftershocks in the past week have been here: https://t.co/bKDDIkBpwd

@NBC2 https://t.co/vw1XeJpxiL",1.2247453458061517e+18,https://x.com/RobDunsTV/status/1224745345806151681,0.0,6.0,6.0,0.0,0.0,https://pbs.twimg.com/media/EP8rZAHW4AAckgI.jpg,False,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-02-06 since:2020-02-05&src=typed_query",teleSUR TV,https://x.com/teleSURtv,teleSURtv,True,2020-02-05 04:11:00+00:00,False,"#PuertoRico | |La costa suroeste dfue sacudida a causa de un sismo de magnitud 5,0 → https://t.co/frkaxBF46M

De acuerdo a @CMPR26, el evento telúrico forma parte de una serie de réplicas de un sismo de 6,4 registrado el 7 de enero pasado https://t.co/CdDWZDxhyL",1.224908254389637e+18,https://x.com/teleSURtv/status/1224908254389637120,0.0,7.0,12.0,0.0,0.0,https://pbs.twimg.com/media/EP9mjNXX4AAUdBQ.jpg,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
